epoch,lrate,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,elapsed_time
206,0.0625,0.11360660766561827,0.11534071827131044,0.8961573506500863,0.8964808034408067,0.8202767562538583,0.8178949280002762,51.54343295097351
207,0.03125,0.09800510816276073,0.10384365854930486,0.9114991997458551,0.9053566242062919,0.8447434032792536,0.8330905565716413,51.602703332901
208,0.03125,0.09359029022355875,0.10339840737635216,0.9134978855806253,0.9056556446324218,0.8486929105296408,0.8327717474235281,51.68517351150513
209,0.03125,0.09051570271452268,0.10341929788452117,0.9147837624467307,0.9053155744912158,0.8507465200179278,0.8322758279481194,50.976482629776
210,0.03125,0.08921486375232537,0.10186291351117224,0.9171491115311619,0.9078206390062662,0.8546978422337791,0.8364146708867846,50.56222438812256
211,0.03125,0.09029301162809134,0.10096765324902633,0.9179236565886478,0.907732482296824,0.8557393829692013,0.836401954940479,52.238224267959595
212,0.03125,0.09050996837516626,0.10101769778708862,0.9174506618793669,0.9078906940482416,0.8546361007145404,0.8365417640203862,51.05749154090881
213,0.03125,0.0898009242489934,0.10166595594137294,0.9163056121971861,0.9058099007494733,0.8531908513619145,0.8331927278575828,53.24660134315491
214,0.03125,0.086525784060359,0.10097371106162484,0.9192398728943242,0.9077051130617915,0.8580046687254782,0.8358670742399296,50.69516611099243
215,0.03125,0.0872570996483167,0.10034380574162605,0.9180626224098708,0.9086232204386272,0.8566359825971016,0.8377450708210218,50.54335141181946
216,0.03125,0.08450638030966123,0.09920939806189556,0.9223723005849482,0.90891459611366,0.862852573850834,0.8377570414564551,51.779651165008545
217,0.03125,0.0857032660394907,0.0998302593581961,0.918345126747076,0.9078402179636641,0.8570983418764525,0.8363863846863945,50.05077409744263
218,0.03125,0.08513161316514015,0.101462623955291,0.9218836359736003,0.9086655436564627,0.8623847890066655,0.8373493103145948,51.0717990398407
219,0.03125,0.08606477535019318,0.10150792293342543,0.9206747049549164,0.9069555106332491,0.860380485138795,0.8343752605700607,51.30503034591675
220,0.03125,0.08521218101183574,0.09909094358054699,0.9200893582731009,0.9090049828752621,0.8594701074207584,0.8380750233634618,50.0741810798645
221,0.03125,0.08854269149402777,0.10200604428479701,0.9195646006929964,0.9069598915944516,0.8586945415105488,0.8355667190223587,53.87942314147949
222,0.03125,0.08513282810648283,0.09902164220442007,0.9196210908827385,0.908920871178821,0.8587165447463339,0.8379839453203161,53.27643179893494
223,0.03125,0.08533664401620626,0.1006390030798598,0.9200062819241259,0.9076380923790339,0.8591985273021315,0.8363410220391102,50.32877016067505
224,0.03125,0.08298884561906258,0.10260532103448247,0.9235555994657499,0.9060320263926738,0.8652779573859001,0.8326863477435524,49.30211400985718
225,0.03125,0.08510722015053034,0.10049355744457049,0.9214976871503087,0.9085250243522998,0.8616048177787642,0.8374827171803523,50.484145164489746
226,0.03125,0.08238537330180407,0.10420437797965336,0.923253827875687,0.9037302137222439,0.8649335954586448,0.8288194679038585,50.1088502407074
227,0.03125,0.08916361878315608,0.10054297726831318,0.9159720291894449,0.9081468970614529,0.8522615297088427,0.8364335929129295,49.34953546524048
228,0.03125,0.08487631666163603,0.09850539331450875,0.9195497320671855,0.9093140290621493,0.858567394026927,0.8388142032829596,51.47298216819763
229,0.03125,0.08234982527792453,0.10172513676155742,0.9242195328542294,0.9079658298862128,0.8662906425051538,0.835999235867785,50.84913873672485
230,0.03125,0.08177788412819306,0.10136159196679975,0.9249384344615849,0.9072703169345799,0.8673068016265119,0.8342832334330491,52.239612340927124
231,0.03125,0.08158679623156787,0.09884938159229334,0.9249392750070425,0.909506320081292,0.8673342745145936,0.838375865871957,50.19781684875488
232,0.03125,0.08249799112478892,0.0979595150905872,0.9233052910167199,0.9111756854094512,0.8645625665186923,0.8414397137763869,49.5304172039032
233,0.03125,0.08115460400780042,0.09934024880697698,0.9238848200232003,0.9089190865253446,0.8658606908319474,0.8380937344181012,49.99304461479187
234,0.03125,0.0787896649291118,0.09830817356399058,0.9267022284866966,0.9095647913276836,0.8710378365636593,0.8392873922471616,49.910388469696045
235,0.03125,0.0810326386243105,0.09833494794589502,0.9243831971648079,0.9100943418642032,0.8671406303395527,0.839510172150781,50.611581563949585
236,0.03125,0.08129765292008719,0.10082925613892912,0.9245131757094812,0.9098452422554063,0.867039979834662,0.8390040237800455,51.789539098739624
237,0.03125,0.07913769160707791,0.0994693052498892,0.9256581767400296,0.9111635814569634,0.868911713197825,0.8408073937533279,50.975961446762085
238,0.03125,0.08112342078238725,0.09942657991078656,0.9259729385498456,0.9094774047710007,0.8691081678757345,0.8384545864809796,52.35949230194092
239,0.03125,0.08172696009278298,0.10204502750080799,0.9258122160782052,0.908318165391968,0.8689556907345835,0.8365492226373347,52.4910249710083
240,0.03125,0.0863870894536376,0.10254718133328873,0.9205209470559212,0.9056356335254586,0.8598696851115164,0.8324092484767277,50.16010117530823
241,0.03125,0.08365644769122203,0.09767437713994902,0.9217791504826334,0.9114568312580477,0.8624950010539737,0.8420526373731101,51.20682740211487
242,0.03125,0.08265860887865226,0.09745807783225927,0.9228242950156432,0.9092018560106259,0.8641868890423674,0.8388788029377156,51.09826993942261
243,0.03125,0.08117058935264747,0.10049459577342611,0.9246479497369852,0.9086332175141164,0.8666886076818561,0.8374889318071218,52.68633699417114
244,0.03125,0.08137764719625314,0.10016148847071722,0.9238601305393064,0.9085437407688287,0.8658225330169117,0.8366977884300933,51.239217042922974
245,0.03125,0.08066517983873685,0.09763470985026027,0.9246970143209107,0.910234334120701,0.866997830894874,0.8400627845776273,51.18055558204651
246,0.03125,0.08228757120668888,0.10105922517707809,0.9237331901019153,0.9075163928982892,0.8651079939375799,0.8358538254907079,50.534899950027466
247,0.03125,0.08045672172059616,0.10044687127870787,0.9253428139483683,0.9100168383517874,0.8682288051029748,0.8393247009561132,50.03520750999451
248,0.03125,0.08000404027601084,0.09902215663175033,0.9278963224051145,0.9099007393747867,0.8723559281056409,0.8397232375728474,50.944988489151
249,0.03125,0.07985049697260062,0.09773227382343982,0.9259685237283647,0.9098081063553148,0.8693694491026286,0.8393383585184203,49.77138948440552
250,0.03125,0.08027111689249675,0.0980628471315643,0.924361629667279,0.9111576968775592,0.8669103972591424,0.8414680084588537,51.648030281066895
251,0.03125,0.08007548563182354,0.09994614470765424,0.9259903339166325,0.9097879573297283,0.868848135486332,0.8392160514016963,50.14201641082764
252,0.03125,0.078022846331199,0.09987853915112499,0.9270087276602641,0.9096772723700973,0.8709737015425899,0.8390724867201916,51.60141944885254
253,0.03125,0.07815057734648387,0.0990503506098755,0.9275345987627628,0.9089002894286622,0.8720603343553713,0.8376900012764341,53.63366150856018
254,0.03125,0.07840257647136847,0.09956442374628757,0.927253036962955,0.9086888970143147,0.8717417921714357,0.8373314210360279,51.09697413444519
255,0.03125,0.07861050839225452,0.09868828458673179,0.9280620978215546,0.909828377903636,0.8726286131157506,0.8390125209721365,53.30107498168945
256,0.03125,0.07739558729032675,0.1001722575951015,0.927787259931298,0.9088177431372118,0.8726742014554929,0.8369982087938126,53.01975440979004
257,0.03125,0.07682403021802504,0.09981963804965156,0.9278879156526898,0.9084282573242329,0.8726538906133162,0.8368686371185514,52.380184173583984
258,0.03125,0.07760226546476284,0.10306814086044767,0.9289867983146437,0.9057660829658547,0.874168683998295,0.8327168516217072,50.38674521446228
259,0.015625,0.07507739154001077,0.09834925940743199,0.9297159016599413,0.9098581204499454,0.8758917658455575,0.8392128118753095,52.04197072982788
260,0.015625,0.07456620341787736,0.0968088130524129,0.9287764996325016,0.9113733538509178,0.87442623554203,0.8415051844248491,51.9598343372345
261,0.015625,0.07403659864018361,0.09757613258842578,0.9315404549375855,0.9111091660315583,0.879219252590865,0.8410878361151297,51.120922327041626
262,0.015625,0.07246933778127035,0.09835074713200699,0.9326084562752315,0.9109019880715303,0.8805120234679068,0.840852428028681,49.64681816101074
263,0.015625,0.07193234252432983,0.09902787604081778,0.93247997514043,0.9094161339072123,0.8800241495226845,0.8378822302493429,51.39919090270996
264,0.015625,0.0714523559436202,0.09851452423098647,0.9337555583887064,0.910826694018493,0.8821965344599579,0.8403466138491875,49.87838864326477
265,0.015625,0.07178039128581683,0.09766639591244514,0.9330511014700555,0.911170580438214,0.8811187290171688,0.8412635749151649,53.298309564590454
266,0.015625,0.0734859653438131,0.0972919609443641,0.93184397408915,0.9116728982365273,0.8793614617554062,0.8418522046141054,50.80825185775757
267,0.015625,0.07116820806016524,0.09786406714361881,0.9350294033398895,0.9114234646080357,0.8844860045761377,0.8411217535808727,49.5326771736145
268,0.015625,0.07205076161772013,0.09819535742448682,0.9327026421480971,0.9105257174617198,0.8804825237339126,0.8399679732191976,49.28339457511902
269,0.015625,0.07105078119784594,0.0985847922816198,0.9341938617828222,0.9102816946358185,0.883442526048729,0.839505488942362,52.56989860534668
270,0.015625,0.07084206019838651,0.09802069717351301,0.9339786310480167,0.9103164169897492,0.882680439354796,0.8395019121629445,50.7544162273407
271,0.015625,0.07014581269274155,0.09818188965688517,0.9355462082316015,0.91018095725021,0.8853126444870224,0.8394847240919856,51.20150804519653
272,0.015625,0.07316307028134664,0.09749273771857038,0.9321540957260488,0.9118972037249599,0.8793679734216031,0.8422280820052868,51.07874035835266
273,0.015625,0.07088719078650077,0.09845410771821261,0.933860424731617,0.9107269242348721,0.882814408034619,0.8404151937951814,50.998281717300415
274,0.015625,0.06927261396000782,0.09769338817017559,0.9353579371690915,0.9108720291577607,0.8850575902951184,0.840598837558064,51.175790309906006
275,0.015625,0.07046765238046646,0.09947218629435747,0.9337681911883583,0.91030717486554,0.8825714405579507,0.8394376795271701,52.499165058135986
276,0.015625,0.06965380894641081,0.09831133512435136,0.9342097130941702,0.9108498335076279,0.8832280300331002,0.8401459290227372,50.16988253593445
277,0.0078125,0.07020120825618506,0.09778299756010864,0.9343132986103245,0.9112612812432317,0.8832887456530962,0.8411981681117192,52.00163197517395
278,0.0078125,0.06823469909528891,0.09801182997079542,0.9358494698988834,0.911062304111187,0.8863251588413129,0.8406548009480224,51.57116889953613
279,0.0078125,0.06931812223047018,0.09778688473956575,0.9352249485685652,0.9118069640692041,0.8850415941351139,0.8418671094386286,50.128167390823364
280,0.0078125,0.06867210933317741,0.0980153524397332,0.9333532616250365,0.9107524683212622,0.8822555534069554,0.8403841595590471,53.80287766456604
281,0.0078125,0.0682625732695063,0.09733923776036918,0.9354637716772499,0.9115326944770421,0.8854216842414495,0.8417935723888442,50.966306924819946
282,0.0078125,0.06931539097179969,0.09806203075642449,0.9340332602937811,0.9105511537869795,0.8831800720127918,0.8400208511220257,51.48173761367798
283,0.0078125,0.06791762001812458,0.09844300209126845,0.9368372506372228,0.9103774334939486,0.8876730321814573,0.8397833304634392,51.52767562866211
284,0.0078125,0.06779282912611961,0.09812013826375145,0.93747795031118,0.9111991250009135,0.8886337459510117,0.8407743435378671,50.749308347702026
285,0.0078125,0.06749215827633938,0.0969995996711676,0.9351561541021015,0.9120763760084568,0.8854719283025616,0.8423677185753179,48.89079475402832
286,0.0078125,0.06785501117507617,0.09749408621233677,0.9359313220366996,0.9108052085579436,0.8863184667771673,0.8402566092117828,50.51834797859192
287,0.0078125,0.0675896855071187,0.09825219624817616,0.9365807017291421,0.9108876845309947,0.8874248485959204,0.8404045611084558,52.315852880477905
288,0.0078125,0.06872853649159273,0.09804948526645393,0.9349727723837555,0.911430327076077,0.8843398323920764,0.8412876772925252,50.20469069480896
289,0.0078125,0.06725601162761449,0.0984155391285449,0.9359259622700926,0.9102352393809746,0.8866961487207132,0.8395258707637963,49.69766068458557
290,0.0078125,0.06935474686324597,0.09988106833195981,0.9356556690679682,0.9081530511203016,0.8855516992648845,0.8360475268056424,51.84855794906616
291,0.0078125,0.06820847783237696,0.09863900840895656,0.9352774638337915,0.9100691256001986,0.8849715156704813,0.8390804449665313,49.854920864105225
292,0.0078125,0.06822439804673194,0.09832272503846957,0.9354719005650315,0.9104608451094532,0.8856799610449857,0.8397300821059563,49.733723402023315
293,0.00390625,0.06608218060185513,0.09871680108608041,0.9386518772290489,0.9097226402512428,0.891039128800861,0.8386002189428782,49.59036350250244
294,0.00390625,0.06781461083640655,0.0975582422113713,0.9360393062143628,0.9109540826149731,0.8868554601794044,0.8405711091038515,50.41392517089844
295,0.00390625,0.0664956067999204,0.09800158388943339,0.9363690532213397,0.910942826282859,0.8869219399524155,0.840474309255353,53.44221878051758
296,0.00390625,0.0661466686675946,0.09807806894367124,0.9370566522197508,0.9104659094643611,0.8880819802106567,0.84011897952375,51.8555850982666
297,0.00390625,0.06633026022464036,0.09824365527664193,0.9367218382376361,0.9105633820781677,0.8877626194792376,0.8398580373589568,49.81124663352966
298,0.00390625,0.06811270546168088,0.09774856036337315,0.9367475240220162,0.9105330547430173,0.887367059496405,0.8400878374190485,52.0508451461792
299,0.00390625,0.06579259460171064,0.0986429229072092,0.9389421670917304,0.9101509652406985,0.8914665607131481,0.8393494460879651,50.233213663101196
300,0.00390625,0.06728211628894011,0.09833102854191031,0.9359307252562452,0.9109958578353364,0.886187404702297,0.840481863067709,52.33943843841553
301,0.00390625,0.0662149591371417,0.09849353343125725,0.9369266215544497,0.910789263302609,0.8884964708547453,0.8400699307121025,50.08051347732544
302,0.00390625,0.066984097349147,0.09869488488131589,0.9360311123077651,0.9098618783995903,0.8864797167336014,0.8387041740277086,51.180142879486084
303,0.00390625,0.06617266734441121,0.09816512747556584,0.9365543989772269,0.9103746110778251,0.8877489947324635,0.8396314382526273,50.73919653892517
304,0.00390625,0.06634749993681907,0.09909944668596174,0.9389722294192019,0.9096022875812008,0.8917373994930332,0.8382415358118871,53.45736622810364
305,0.00390625,0.06672474425286054,0.0982671050745764,0.9364147153869357,0.9110071120638168,0.8867642642985086,0.8405476099590535,53.175658226013184
306,0.00390625,0.06555252938220898,0.09900274627493243,0.9386034358955334,0.9100340696274802,0.8905889718517633,0.8390753397028038,51.908690214157104
307,0.00390625,0.06468739627550045,0.09839805166539832,0.9370908241162964,0.9103443057042666,0.888337517950601,0.8392996682242878,50.68638563156128
308,0.00390625,0.06654287079970042,0.09800945627100674,0.9347922662469813,0.9111086638337061,0.8847824961736842,0.8404190743036691,52.03672528266907
309,0.001953125,0.06618041557570299,0.09816174770210996,0.9365821970508941,0.9116085745832426,0.887636713701783,0.8415501612712949,49.5894832611084
310,0.001953125,0.06522344388067722,0.09832159944890458,0.9392217925657583,0.9108519724777535,0.8916492733818907,0.8402187411265991,50.64060163497925
311,0.001953125,0.06676829165468613,0.09809651753171482,0.9372300698876229,0.9109268092073224,0.8885952277106052,0.8405081279676484,52.34732460975647
312,0.001953125,0.06540879352639119,0.0984695850576393,0.9361779181473795,0.9104910025560038,0.8870046155683454,0.8397998843624559,50.406054973602295
313,0.001953125,0.06502156425267458,0.09795499577689072,0.938222790112306,0.9109795528897655,0.8903573354242079,0.840704111151142,52.01244521141052
314,0.001953125,0.06540740523487329,0.09847980001826345,0.9384764118358768,0.9104388016383201,0.8906907972304692,0.8398220898410682,51.760613679885864
315,0.001953125,0.06527096709857384,0.0984242686948168,0.9395555363035981,0.910712806828192,0.8925528232158274,0.8399800315147169,51.50231194496155
316,0.001953125,0.06595845203846692,0.09837468888288663,0.9364299154134109,0.9107334899453636,0.8872121650211409,0.8403318872247972,50.11492729187012
317,0.001953125,0.06500959477076927,0.09827816256402451,0.9396714896345244,0.9109402477254955,0.8926720227839172,0.8404828314551519,53.0781409740448
318,0.001953125,0.06507010261217754,0.0978994772390083,0.9368330626837956,0.9110385291235755,0.8884471994851136,0.8407161369214264,51.73383378982544
319,0.001953125,0.06521177149067323,0.09837563988971121,0.936180673414942,0.9108418499104297,0.8871211633127707,0.8402451853413866,51.50640821456909
320,0.001953125,0.06356819321711858,0.09803475494737979,0.9400919424952877,0.9110668497119587,0.8933612025476001,0.8406778278203252,51.66749930381775
321,0.001953125,0.06521727169553439,0.09842320240328832,0.9372514570969931,0.9103685680161542,0.8886126961589274,0.8392772314198398,51.77124357223511
322,0.001953125,0.06624686662107707,0.09825111287856789,0.9390903762929661,0.9107886893760342,0.8917177248604448,0.8400030901880137,51.496193408966064
323,0.001953125,0.06552619393914938,0.09824651596232206,0.9382127847281502,0.9109027619030046,0.8901959956229575,0.8400968101150981,51.76720452308655
324,0.001953125,0.06381446712960799,0.09818175732476231,0.9406372069823182,0.9108062619116281,0.8943265097223752,0.8400379828369883,51.09465742111206
325,0.0009765625,0.06601227509478728,0.09828506771919658,0.9380665700232111,0.910263381936266,0.8898191957870574,0.839627868485169,50.191190242767334
326,0.0009765625,0.06577329256882271,0.09803748235045147,0.93611033861704,0.9108708291393187,0.8866564561462731,0.8404907128830638,53.36170530319214
327,0.0009765625,0.065736777211229,0.09848112309420551,0.9384579796376255,0.9104576197840918,0.8903458902903225,0.8394111503263918,50.228076696395874
328,0.0009765625,0.06444078578303257,0.09847319610570193,0.9385598683943611,0.9104376013348675,0.8910494594384029,0.8394964917677188,51.16863775253296
329,0.0009765625,0.06643006677428881,0.09862414857855549,0.9374814743716554,0.9104102262305941,0.8889199894978833,0.8394415573117003,51.60072565078735
330,0.0009765625,0.06521856586138407,0.09785690952720956,0.9381401287271305,0.9108705352201291,0.8903055137775008,0.8404350153121255,52.0705931186676
331,0.0009765625,0.0655474903061986,0.09857376585158792,0.9372355013255053,0.9102659747493846,0.8887413135540833,0.8394494499778511,53.39982032775879
332,0.0009765625,0.06516936421394348,0.09832328797122579,0.9379512148732266,0.9104299052588052,0.8899986350190805,0.8397522312887746,50.92189955711365
333,0.0009765625,0.06574285135914883,0.098189016949738,0.9373745085422855,0.9112270009661263,0.8889793550036608,0.8406870672758643,51.14255428314209
334,0.0009765625,0.0647843619187673,0.09801917685648051,0.9379735567126098,0.911099816887901,0.8896242145258675,0.8404499974288037,52.00519633293152
335,0.0009765625,0.06560971047729254,0.09858753774391771,0.9386462413135251,0.910571561657878,0.8910875482445026,0.8398961937905838,50.89976453781128
336,0.0009765625,0.06585379683723053,0.09839489025834167,0.9369911462396057,0.9109653379797713,0.8884942274257249,0.8403646193204009,50.47701382637024
337,0.0009765625,0.06419188690682252,0.09851101893211098,0.9382041577966945,0.9105529436025446,0.8904028378616936,0.8394428136047489,51.94628429412842
338,0.0009765625,0.06331628486514092,0.09813959838308915,0.939130054305956,0.9110557601107735,0.8915836956624418,0.8405239632607641,50.68618726730347
339,0.0009765625,0.06631117394814888,0.09825155243216228,0.9371311821536827,0.9108079671951081,0.8887026468433399,0.8402382165309882,53.67392611503601
340,0.0009765625,0.06436647561689218,0.09830737294851508,0.9385274938799344,0.9110719861097786,0.8906094280877972,0.8406509816934089,51.80152130126953
341,0.00048828125,0.06519729215651751,0.09851516565545597,0.9390129752424794,0.9104491065339068,0.8915726295609396,0.8395944576327758,52.15475916862488
342,0.00048828125,0.06373859643936157,0.09851804709851497,0.9409871048163022,0.9107306416589696,0.8951456034089701,0.8400790984413714,51.291339635849
343,0.00048828125,0.06522654766837756,0.09789142015662212,0.9384302365738292,0.9109942122121681,0.8906243703337307,0.8406969974423208,50.454739570617676
344,0.00048828125,0.0651314169789354,0.09872014372927662,0.9384246736206984,0.910562739423709,0.8904383948706773,0.8395935923080151,50.87961935997009
345,0.00048828125,0.06512214913964272,0.09833728365692092,0.9380996232402714,0.9104877747405766,0.8900916677185713,0.839807871510535,52.58948373794556
346,0.00048828125,0.06342315257837375,0.0981203412690771,0.9401649866303525,0.9110464197783832,0.8935173409950671,0.8405580223627929,50.97085642814636
347,0.00048828125,0.06435646787285805,0.09808675730179367,0.9406974742053121,0.9109306954902125,0.894383300703144,0.8406955975009226,51.61872863769531
348,0.00048828125,0.06447688570866981,0.09838236377808292,0.9383813041719192,0.9109723950987291,0.8903790318437618,0.8401587227297872,52.70486783981323
349,0.00048828125,0.0637423761188984,0.09817959196528289,0.9391324409255436,0.9112016143799156,0.8915890260472021,0.8406561085612534,50.879133224487305
350,0.00048828125,0.06550421609232823,0.09853349629130383,0.9367453492080723,0.9105506380490169,0.8877479141335426,0.8396777633914434,51.48779296875
351,0.00048828125,0.0657514251768589,0.09834586258655713,0.9378833215215966,0.910973425435468,0.889496139120259,0.8403820104286187,51.79433012008667
352,0.00048828125,0.06574332360178232,0.09813705019254253,0.9378493729906502,0.911192609345905,0.8896550095634946,0.8406503102720558,52.03156018257141
353,0.00048828125,0.06501222290098667,0.09813739218339017,0.9393303175462656,0.9109844832089415,0.8924523728346444,0.8404188830085804,53.99232864379883
354,0.00048828125,0.06352801024913787,0.09840889385452976,0.9409817408929023,0.9107470566883523,0.8948378454224378,0.8399521339311835,51.21834897994995
355,0.00048828125,0.06601052656769753,0.0986269492303393,0.9373562667508128,0.9108734797996224,0.8887161792832293,0.8402300341345075,50.458696603775024
356,0.00048828125,0.06483980696648359,0.09833328934853951,0.9382397485736184,0.9113373127819305,0.8904680444865362,0.841095037321261,52.70961236953735
357,0.000244140625,0.06515729023764531,0.09834229829625338,0.9378998312950907,0.9108671578339026,0.8895407858259797,0.8400564668304606,52.87580943107605
358,0.000244140625,0.0658505189542969,0.09825892078042521,0.9365240090793588,0.9109585244681123,0.8873667352738797,0.8403045587467518,51.730921030044556
359,0.000244140625,0.0645906242231528,0.09838323896068604,0.9395169524619749,0.9106959432161679,0.8925024983560362,0.8398654543908137,51.86064600944519
360,0.000244140625,0.06434132990737756,0.09825018667635113,0.9384764573087214,0.9108997108636391,0.8908007705107719,0.840294372905493,50.535497188568115
361,0.000244140625,0.06459353261937698,0.0983805653367023,0.9361506966532733,0.9109127791846923,0.8870328650155025,0.8401965232491184,51.2390923500061
362,0.000244140625,0.06500645279884339,0.09808303158224364,0.9384217454427481,0.9112037599079865,0.8909122716449381,0.8407170135587061,50.95292663574219
363,0.000244140625,0.06519951013227304,0.09828034868088278,0.9391939347589202,0.9108244086549081,0.8918180267962639,0.8400335410100455,52.52541947364807
364,0.000244140625,0.0634155897423625,0.09833926499012566,0.9397752218569493,0.9105620108923458,0.8929425485121293,0.8399271646890755,51.61668157577515
365,0.000244140625,0.06548269639412561,0.09806251593332722,0.9369359023411029,0.9110773496550828,0.8877022248464905,0.8407390342717047,51.399824142456055
366,0.000244140625,0.06490836273878813,0.09845583110189242,0.9385009512454776,0.9108026458819722,0.8908225247971938,0.8399852714458694,52.135536432266235
367,0.000244140625,0.0641856496532758,0.09812808656152874,0.939505801643885,0.9110791921861702,0.8925006444784572,0.8405633675800473,51.80813407897949
368,0.000244140625,0.06318972626080116,0.09841890433810865,0.9390226828982807,0.9108467737191206,0.8915260996125954,0.8402201109776308,51.13701343536377
369,0.000244140625,0.06415138064573209,0.09825134905890673,0.9404979977827357,0.9110067892637456,0.8938795904687568,0.8403023824284216,49.902315855026245
370,0.000244140625,0.06445922416945299,0.09822757952988392,0.9400552859287821,0.9111474483595174,0.8932821525340441,0.8406568501932665,50.339515924453735
371,0.000244140625,0.06583495792001486,0.09817123336433874,0.937038579294636,0.9111388578663293,0.8881123352140661,0.8407232672361175,51.048534870147705
372,0.000244140625,0.06399126804123322,0.0982415542129136,0.9398883753365654,0.9111210862739488,0.8931126014324526,0.8404661897774556,51.82213282585144
373,0.0001220703125,0.06466275453567505,0.0981009379029274,0.9378102908563158,0.9110156725925248,0.8898331142194494,0.8404258515378251,49.19531536102295
374,0.0001220703125,0.06345319151878356,0.0984806809957626,0.9408430123617345,0.9106122088543855,0.8946986795078228,0.8397960814963593,51.00934171676636
375,0.0001220703125,0.06429838345696529,0.09857378562782036,0.9404853803737179,0.9105726214458072,0.8938981279620724,0.8399805970663314,50.75522565841675
376,0.0001220703125,0.06445481597135465,0.09850053421754405,0.9385790977397125,0.9106337670542428,0.8911482930258017,0.839740948107457,52.45652437210083
377,0.0001220703125,0.06503116761644681,0.0984370817618115,0.9378318396231565,0.9108475504430247,0.8897676649740076,0.8400218142268491,50.94003391265869
378,0.0001220703125,0.06315085664391518,0.09833821608328525,0.9396564807623797,0.9109973793618497,0.8928679118022453,0.8403179532772481,51.596187114715576
379,0.0001220703125,0.0640460517257452,0.09808956080503424,0.9392244768826747,0.9105787398102034,0.8915385880295653,0.8400244951208815,50.48152279853821
380,0.0001220703125,0.06591291564206282,0.09832642067974978,0.9399718639052924,0.9109877534453862,0.8928593976253738,0.8403018186116141,51.50487804412842
381,0.0001220703125,0.06515637468546628,0.09814619039925038,0.9393150047628903,0.9110177575211678,0.8920262748235329,0.8405915206426345,51.81901669502258
382,0.0001220703125,0.06348758352299531,0.09847055029108691,0.9389403421420269,0.9102632376422628,0.8915398450432508,0.8392502785887594,50.091334104537964
383,0.0001220703125,0.06396667224665482,0.09813685531233564,0.9378030871381828,0.9110794947484928,0.8897600888299981,0.8407433529071591,50.78758144378662
384,0.0001220703125,0.06324357129633426,0.09814805791947086,0.9407943904666125,0.9108389240347063,0.8945138571901965,0.8404834494218915,52.23881268501282
385,0.0001220703125,0.06427331740657488,0.0982053206597336,0.9395098393468232,0.9109012998421778,0.8923473434362225,0.8400880544917612,50.88194417953491
386,0.0001220703125,0.06461939681321383,0.097952812726115,0.9388192182575322,0.9109330137906702,0.8912831317975972,0.8403552245297365,49.81099510192871
387,0.0001220703125,0.06506148918221394,0.09828367016810939,0.9388770015963794,0.9109442544338678,0.8914423561446081,0.8401230707394497,52.269508838653564
388,0.0001220703125,0.06421663196136554,0.09811675149962736,0.9389396436410161,0.911008386566204,0.8915097408022009,0.8404454744449228,50.456085205078125
389,6.103515625e-05,0.06410680208355188,0.09806157838660504,0.9384262101165028,0.9110748884844403,0.8902824373231671,0.8406472504645855,50.75898289680481
390,6.103515625e-05,0.06541475225239993,0.09860186223630552,0.9378271006116358,0.9103954577758565,0.8893636359277488,0.8392749049698686,49.66196656227112
391,6.103515625e-05,0.06440722222129504,0.0984523281639005,0.9390522090639402,0.9106561751517551,0.8921034810224007,0.8397941767032241,50.704529762268066
392,6.103515625e-05,0.06371868215501308,0.09879847652750251,0.941031475904653,0.9102743809299211,0.8950170057594331,0.8392461190746031,45.886683225631714
393,6.103515625e-05,0.06416894836972158,0.09831794305348102,0.9397514474835283,0.9108288143217932,0.8925001457699533,0.8400261276383896,45.59571123123169
394,6.103515625e-05,0.06409273315221072,0.09833070635795593,0.9392265304388233,0.9107036623399363,0.8922268765220936,0.8400339732549248,45.159459352493286
395,6.103515625e-05,0.06441958745320638,0.09777044750167509,0.9382834204535669,0.9111753637010694,0.8902130289503846,0.8409811662908974,45.82462167739868
396,6.103515625e-05,0.06430749620000521,0.09856144608661471,0.9397085576416594,0.9106403108322333,0.8925835495202477,0.8399994355930459,44.74786972999573
397,6.103515625e-05,0.06536505036056042,0.09827166688417702,0.9383771624543521,0.9106981402976623,0.890634612247862,0.8399293333710606,44.6372172832489
398,6.103515625e-05,0.06589114783952633,0.09842981177347677,0.9362583499719573,0.9109218867284284,0.8872081583137074,0.8403278845412915,47.34349584579468
399,6.103515625e-05,0.0634664012119174,0.09850792712512821,0.9389837189230495,0.9107610641482428,0.8916623770429587,0.8399999411612674,45.84183096885681
400,6.103515625e-05,0.06491987730065982,0.09851866430093231,0.9387527751704757,0.910779732952752,0.8910798172622939,0.839979162238874,45.35708546638489
401,6.103515625e-05,0.06383399001012245,0.09821164847156148,0.9405312889416106,0.9108791238699168,0.8940035043488169,0.8402190634439878,45.50946354866028
402,6.103515625e-05,0.06383736295004686,0.09842409423471969,0.9393428647074555,0.9102319411405296,0.8924018335730662,0.8393111249460493,45.012070655822754
403,6.103515625e-05,0.06383999039729436,0.09812278438497472,0.9409211390003825,0.9110996028890579,0.8948681536647454,0.8406881456665005,45.08687233924866
404,6.103515625e-05,0.06397413251300653,0.09862384911427283,0.9403573076462153,0.9106186543345522,0.8937111132789547,0.8396846627881078,45.87142014503479
